original_file,bitrate,frame_size,complexity,use_fec,packet_loss_perc,pesq_mos_score
1089-134686-0019.flac,32,40,9,True,5,3.5462825298309326
1089-134686-0019.flac,32,40,9,False,1,3.7856853008270264
1089-134686-0019.flac,32,40,9,False,0,4.579951286315918
1089-134686-0019.flac,32,40,5,False,2,3.919959545135498
1089-134686-0019.flac,32,40,9,False,2,3.7353296279907227
1089-134686-0019.flac,32,20,9,False,10,2.505156993865967
1089-134686-0019.flac,32,40,5,False,1,3.9638569355010986
1089-134686-0019.flac,32,60,5,True,0,4.379426002502441
1089-134686-0019.flac,32,40,9,True,7,3.109982967376709
1089-134686-0019.flac,32,40,9,False,5,3.4213242530822754
1089-134686-0019.flac,32,60,5,True,1,4.096771240234375
1089-134686-0019.flac,32,40,9,True,2,3.883366346359253
1089-134686-0019.flac,32,40,5,False,10,2.526832342147827
1089-134686-0019.flac,32,40,9,False,7,2.9851579666137695
1089-134686-0019.flac,32,60,5,True,3,3.988731622695923
1089-134686-0019.flac,32,60,5,False,0,4.506607532501221
1089-134686-0019.flac,32,60,5,True,10,2.5111982822418213
1089-134686-0019.flac,32,60,5,False,2,4.1933770179748535
1089-134686-0019.flac,32,60,5,True,5,3.877760171890259
1089-134686-0019.flac,32,60,5,False,5,4.029773235321045
1089-134686-0019.flac,32,60,5,True,7,3.1674070358276367
1089-134686-0019.flac,32,60,5,True,2,3.9904651641845703
1089-134686-0019.flac,32,60,5,False,3,4.151111125946045
1089-134686-0019.flac,32,60,9,True,0,4.575252532958984
1089-134686-0019.flac,32,60,9,True,1,4.18577241897583
1089-134686-0019.flac,32,60,9,True,2,4.0941033363342285
1089-134686-0019.flac,32,40,9,True,10,2.709522247314453
1089-134686-0019.flac,32,60,5,False,1,4.385066032409668
1089-134686-0019.flac,32,60,9,True,7,3.1198458671569824
1089-134686-0019.flac,32,40,9,False,3,3.70796537399292
1089-134686-0019.flac,32,60,9,True,10,2.5840585231781006
1089-134686-0019.flac,32,60,9,False,0,4.567368030548096
1089-134686-0019.flac,32,60,5,False,10,2.5324037075042725
1089-134686-0019.flac,32,40,9,False,10,2.5963265895843506
1089-134686-0019.flac,32,60,9,False,3,4.020442962646484
1089-134686-0019.flac,32,60,9,True,5,3.781576633453369
1089-134686-0019.flac,32,60,9,False,2,4.094921588897705
1089-134686-0019.flac,32,60,5,False,7,3.2773516178131104
1089-134686-0019.flac,32,60,9,False,1,4.1832356452941895
1089-134686-0019.flac,48,20,5,True,1,4.155721664428711
1089-134686-0019.flac,32,60,9,False,5,3.778341293334961
1089-134686-0019.flac,32,60,9,False,7,3.226698160171509
1089-134686-0019.flac,48,20,5,False,2,3.8398196697235107
1089-134686-0019.flac,48,20,5,False,0,4.585633754730225
1089-134686-0019.flac,48,20,5,False,3,3.646113872528076
1089-134686-0019.flac,48,20,5,False,1,4.063968658447266
1089-134686-0019.flac,48,20,5,True,5,3.603609085083008
1089-134686-0019.flac,48,20,5,False,5,3.2725777626037598
1089-134686-0019.flac,48,20,5,False,7,3.0195155143737793
1089-134686-0019.flac,48,20,5,True,3,3.9041519165039062
1089-134686-0019.flac,32,60,9,True,3,4.011975288391113
1089-134686-0019.flac,48,20,5,True,0,4.533053874969482
1089-134686-0019.flac,48,20,5,True,2,4.04721212387085
1089-134686-0019.flac,48,20,9,True,0,4.612581253051758
1089-134686-0019.flac,48,20,5,True,10,2.628535270690918
1089-134686-0019.flac,48,20,5,False,10,2.3429253101348877
1089-134686-0019.flac,48,20,9,True,2,3.9103024005889893
1089-134686-0019.flac,48,20,9,True,1,4.146048069000244
1089-134686-0019.flac,48,20,9,True,5,3.4601101875305176
1089-134686-0019.flac,48,20,5,True,7,3.3311893939971924
1089-134686-0019.flac,32,60,9,False,10,2.6494743824005127
1089-134686-0019.flac,48,20,9,True,3,3.7372817993164062
1089-134686-0019.flac,48,20,9,False,0,4.615307807922363
1089-134686-0019.flac,48,20,9,True,7,3.0817043781280518
1089-134686-0019.flac,48,40,5,True,3,3.8481063842773438
1089-134686-0019.flac,48,40,5,True,2,3.9201602935791016
1089-134686-0019.flac,48,40,5,True,1,3.9685089588165283
1089-134686-0019.flac,48,40,5,True,10,2.7791059017181396
1089-134686-0019.flac,48,20,9,False,2,3.827274799346924
1089-134686-0019.flac,48,40,5,True,5,3.592151403427124
1089-134686-0019.flac,48,20,9,False,7,2.924294948577881
1089-134686-0019.flac,48,20,9,True,10,2.6509227752685547
1089-134686-0019.flac,48,40,5,True,0,4.533053874969482
1089-134686-0019.flac,48,40,5,False,2,3.948667049407959
1089-134686-0019.flac,48,40,5,False,0,4.585633754730225
1089-134686-0019.flac,48,40,5,False,3,3.880765438079834
1089-134686-0019.flac,48,40,5,False,10,2.5486111640930176
1089-134686-0019.flac,48,40,5,False,1,3.99356746673584
1089-134686-0019.flac,48,40,5,False,7,3.1433610916137695
1089-134686-0019.flac,48,40,5,True,7,3.1939849853515625
1089-134686-0019.flac,48,40,9,True,0,4.614274501800537
1089-134686-0019.flac,48,40,9,True,1,3.9665510654449463
1089-134686-0019.flac,48,20,9,False,1,4.101193904876709
1089-134686-0019.flac,48,40,5,False,5,3.5779693126678467
1089-134686-0019.flac,48,20,9,False,5,3.2977139949798584
1089-134686-0019.flac,48,40,9,True,10,2.7267816066741943
1089-134686-0019.flac,48,40,9,True,7,3.1309549808502197
1089-134686-0019.flac,48,40,9,False,0,4.613747596740723
1089-134686-0019.flac,48,40,9,True,2,3.8990325927734375
1089-134686-0019.flac,48,40,9,False,2,3.762892007827759
1089-134686-0019.flac,48,40,9,True,3,3.8758528232574463
1089-134686-0019.flac,48,40,9,False,3,3.741896629333496
1089-134686-0019.flac,48,20,9,False,10,2.484182357788086
1089-134686-0019.flac,48,20,9,False,3,3.644202470779419
1089-134686-0019.flac,48,40,9,False,5,3.4408788681030273
1089-134686-0019.flac,48,40,9,False,7,3.0068624019622803
1089-134686-0019.flac,48,60,5,True,3,4.110353946685791
1089-134686-0019.flac,48,40,9,True,5,3.5590591430664062
1089-134686-0019.flac,48,60,5,True,0,4.533044815063477
1089-134686-0019.flac,48,60,5,True,5,3.9862141609191895
1089-134686-0019.flac,48,60,5,True,1,4.236685752868652
1089-134686-0019.flac,48,60,5,True,10,2.5425729751586914
1089-134686-0019.flac,48,40,9,False,1,3.850004196166992
1089-134686-0019.flac,48,60,5,False,5,4.089596271514893
1089-134686-0019.flac,48,60,5,False,3,4.223331928253174
1089-134686-0019.flac,48,60,5,False,1,4.435808181762695
1089-134686-0019.flac,48,60,5,False,2,4.234810829162598
1089-134686-0019.flac,48,60,5,False,10,2.5140864849090576
1089-134686-0019.flac,48,60,5,True,2,4.117889881134033
1089-134686-0019.flac,48,60,9,True,0,4.6146240234375
1089-134686-0019.flac,48,60,5,False,0,4.585639953613281
1089-134686-0019.flac,48,60,9,True,3,4.025544166564941
1089-134686-0019.flac,48,40,9,False,10,2.626652717590332
1089-134686-0019.flac,48,60,5,True,7,3.2277474403381348
1089-134686-0019.flac,48,60,9,True,7,3.227461099624634
1089-134686-0019.flac,48,60,9,True,10,2.6782753467559814
1089-134686-0019.flac,48,60,9,True,5,3.776710033416748
1089-134686-0019.flac,48,60,9,False,0,4.614368438720703
1089-134686-0019.flac,48,60,5,False,7,3.304877758026123
1089-134686-0019.flac,48,60,9,False,2,4.106409072875977
1089-134686-0019.flac,48,60,9,False,3,4.0319437980651855
1089-134686-0024.flac,8,20,5,True,2,2.7833659648895264
1089-134686-0024.flac,8,20,5,True,5,2.4761710166931152
1089-134686-0019.flac,48,60,9,False,10,2.640756368637085
1089-134686-0019.flac,48,60,9,True,2,4.106647491455078
1089-134686-0024.flac,8,20,5,True,3,2.64985728263855
1089-134686-0024.flac,8,20,5,True,7,2.1767568588256836
1089-134686-0024.flac,8,20,5,True,1,2.8472955226898193
1089-134686-0024.flac,8,20,5,False,2,2.8163328170776367
1089-134686-0019.flac,48,60,9,False,1,4.199217796325684
1089-134686-0019.flac,48,60,9,True,1,4.20212459564209
1089-134686-0024.flac,8,20,5,False,5,2.4052836894989014
1089-134686-0024.flac,8,20,5,True,10,1.9206328392028809
1089-134686-0024.flac,8,20,5,False,7,2.131692886352539
1089-134686-0019.flac,48,60,9,False,5,3.783106803894043
1089-134686-0019.flac,48,60,9,False,7,3.2122962474823
1089-134686-0024.flac,8,20,9,True,0,3.256492853164673
1089-134686-0024.flac,8,20,9,True,1,2.949489116668701
1089-134686-0024.flac,8,20,5,False,1,2.877739191055298
1089-134686-0024.flac,8,20,9,True,2,2.908989667892456
1089-134686-0024.flac,8,20,5,True,0,3.1025521755218506
1089-134686-0024.flac,8,20,9,True,5,2.605393648147583
1089-134686-0024.flac,8,20,9,True,3,2.7741408348083496
1089-134686-0024.flac,8,20,5,False,3,2.6219241619110107
1089-134686-0024.flac,8,20,9,True,10,2.059436559677124
1089-134686-0024.flac,8,20,5,False,0,3.171999931335449
1089-134686-0024.flac,8,20,9,False,1,3.0357322692871094
1089-134686-0024.flac,8,20,9,False,3,2.83539080619812
1089-134686-0024.flac,8,20,9,False,7,2.1913177967071533
1089-134686-0024.flac,8,20,9,False,5,2.61187744140625
1089-134686-0024.flac,8,20,9,True,7,2.256864547729492
1089-134686-0024.flac,8,20,9,False,0,3.3624258041381836
1089-134686-0024.flac,8,20,5,False,10,1.8725095987319946
1089-134686-0024.flac,8,40,5,True,3,3.131519317626953
1089-134686-0024.flac,8,40,5,True,7,2.5577073097229004
1089-134686-0024.flac,8,40,5,False,0,3.2526090145111084
1089-134686-0024.flac,8,20,9,False,10,1.970665693283081
1089-134686-0024.flac,8,20,9,False,2,2.971334218978882
1089-134686-0024.flac,8,40,5,True,1,3.2311594486236572
1089-134686-0024.flac,8,40,5,False,3,3.099963665008545
1089-134686-0024.flac,8,40,5,False,2,3.117499351501465
1089-134686-0024.flac,8,40,5,False,1,3.198739528656006
1089-134686-0024.flac,8,40,5,True,2,3.1394200325012207
1089-134686-0024.flac,8,40,5,False,7,2.4989500045776367
1089-134686-0024.flac,8,40,5,True,5,2.962637424468994
1089-134686-0024.flac,8,40,5,True,0,3.2704708576202393
1089-134686-0024.flac,8,40,9,True,0,3.3940234184265137
1089-134686-0024.flac,8,40,9,True,3,3.2350351810455322
1089-134686-0024.flac,8,40,9,True,2,3.228040933609009
1089-134686-0024.flac,8,40,9,True,1,3.341045379638672
1089-134686-0024.flac,8,40,5,True,10,2.0629849433898926
1089-134686-0024.flac,8,40,5,False,10,2.0197649002075195
1089-134686-0024.flac,8,40,9,False,1,3.326158285140991
1089-134686-0024.flac,8,40,9,False,0,3.3776333332061768
1089-134686-0024.flac,8,40,5,False,5,2.8760483264923096
1089-134686-0024.flac,8,40,9,True,10,2.1009838581085205
1089-134686-0024.flac,8,40,9,False,3,3.1980650424957275
1089-134686-0024.flac,8,40,9,False,7,2.5712673664093018
1089-134686-0024.flac,8,40,9,False,5,2.9835782051086426
1089-134686-0024.flac,8,60,5,True,2,3.1473450660705566
1089-134686-0024.flac,8,40,9,False,10,2.041818380355835
1089-134686-0024.flac,8,40,9,True,5,3.030527353286743
1089-134686-0024.flac,8,60,5,True,0,3.2150235176086426
1089-134686-0024.flac,8,60,5,False,0,3.2242391109466553
1089-134686-0024.flac,8,60,5,True,5,2.832773447036743
1089-134686-0024.flac,8,40,9,False,2,3.218869209289551
1089-134686-0024.flac,8,60,5,False,2,3.1405436992645264
1089-134686-0024.flac,8,40,9,True,7,2.620100259780884
1089-134686-0024.flac,8,60,5,False,10,2.0874810218811035
1089-134686-0024.flac,8,60,5,False,5,2.8295395374298096
1089-134686-0024.flac,8,60,5,False,7,2.3263497352600098
1089-134686-0024.flac,8,60,9,True,0,3.360231637954712
1089-134686-0024.flac,8,60,5,False,3,2.878286838531494
1089-134686-0024.flac,8,60,9,True,3,3.013902425765991
1089-134686-0024.flac,8,60,5,True,3,2.8716447353363037
1089-134686-0024.flac,8,60,5,True,7,2.3115592002868652
1089-134686-0024.flac,8,60,5,True,1,3.183593511581421
1089-134686-0024.flac,8,60,5,False,1,3.191006660461426
1089-134686-0024.flac,8,60,5,True,10,2.066086769104004
1089-134686-0024.flac,8,60,9,True,10,2.15739369392395
1089-134686-0024.flac,8,60,9,True,2,3.2629477977752686
1089-134686-0024.flac,8,60,9,True,1,3.332477331161499
1089-134686-0024.flac,8,60,9,True,7,2.4144225120544434
1089-134686-0024.flac,8,60,9,False,10,2.149562120437622
1089-134686-0024.flac,8,60,9,False,0,3.3645362854003906
1089-134686-0024.flac,8,60,9,False,1,3.322201728820801
1089-134686-0024.flac,8,60,9,True,5,2.9623970985412598
1089-134686-0024.flac,12,20,5,True,2,3.4849841594696045
1089-134686-0024.flac,8,60,9,False,5,2.915271043777466
1089-134686-0024.flac,12,20,5,True,5,3.0039925575256348
1089-134686-0024.flac,12,20,5,True,10,2.181933879852295
1089-134686-0024.flac,12,20,5,False,0,3.9588358402252197
1089-134686-0024.flac,12,20,5,True,1,3.5362467765808105
1089-134686-0024.flac,8,60,9,False,7,2.41056227684021
1089-134686-0024.flac,12,20,5,True,0,3.909909963607788
1089-134686-0024.flac,12,20,5,True,7,2.5924296379089355
1089-134686-0024.flac,12,20,5,False,1,3.5656445026397705
1089-134686-0024.flac,12,20,5,True,3,3.312116861343384
1089-134686-0024.flac,12,20,5,False,2,3.439497947692871
1089-134686-0024.flac,8,60,9,False,3,2.991400957107544
1089-134686-0024.flac,12,20,5,False,5,2.9584858417510986
1089-134686-0024.flac,12,20,5,False,10,2.094583034515381
1089-134686-0024.flac,8,60,9,False,2,3.265815019607544
1089-134686-0024.flac,12,20,5,False,3,3.222691059112549
1089-134686-0024.flac,12,20,5,False,7,2.460500717163086
1089-134686-0024.flac,12,20,9,True,0,4.093954086303711
1089-134686-0024.flac,12,20,9,True,3,3.297912120819092
1089-134686-0024.flac,12,20,9,True,10,2.160451889038086
1089-134686-0024.flac,12,20,9,False,5,3.0095937252044678
1089-134686-0024.flac,12,20,9,False,3,3.2812602519989014
1089-134686-0024.flac,12,20,9,True,5,3.0534720420837402
1089-134686-0024.flac,12,20,9,False,2,3.487201452255249
1089-134686-0024.flac,12,40,5,True,1,3.8954243659973145
1089-134686-0024.flac,12,40,5,True,2,3.754150152206421
1089-134686-0024.flac,12,40,5,True,3,3.7517337799072266
1089-134686-0024.flac,12,20,9,True,2,3.463106870651245
1089-134686-0024.flac,12,40,5,True,5,3.3071131706237793
1089-134686-0024.flac,12,20,9,False,1,3.6329963207244873
1089-134686-0024.flac,12,40,5,True,7,2.7900137901306152
1089-134686-0024.flac,12,40,5,True,10,2.099642753601074
1089-134686-0024.flac,12,20,9,False,0,4.09898042678833
1089-134686-0024.flac,12,40,5,False,2,3.772552490234375
1089-134686-0024.flac,12,20,9,True,1,3.623469591140747
1089-134686-0024.flac,12,40,5,True,0,3.9443249702453613
1089-134686-0024.flac,12,20,9,False,7,2.528660297393799
1089-134686-0024.flac,12,40,5,False,3,3.771686315536499
1089-134686-0024.flac,12,20,9,True,7,2.5842416286468506
1089-134686-0024.flac,12,40,5,False,5,3.3090662956237793
1089-134686-0024.flac,12,40,5,False,10,2.0870938301086426
1089-134686-0024.flac,12,40,9,True,0,4.135869979858398
1089-134686-0024.flac,12,40,9,True,2,3.861609935760498
1089-134686-0024.flac,12,40,5,False,1,3.9183692932128906
1089-134686-0024.flac,12,40,9,True,1,4.029500961303711
1089-134686-0024.flac,12,40,9,True,3,3.8520495891571045
1089-134686-0024.flac,12,40,5,False,0,3.9834907054901123
1089-134686-0024.flac,12,20,9,False,10,2.1129207611083984
1089-134686-0024.flac,12,40,9,True,5,3.562192916870117
1089-134686-0024.flac,12,40,9,False,1,4.004087448120117
1089-134686-0024.flac,12,40,5,False,7,2.793346643447876
1089-134686-0024.flac,12,40,9,False,5,3.56248140335083
1089-134686-0024.flac,12,40,9,False,7,3.038856267929077
1089-134686-0024.flac,12,60,5,True,1,3.8366575241088867
1089-134686-0024.flac,12,60,5,True,2,3.738811731338501
1089-134686-0024.flac,12,40,9,False,10,2.168691873550415
1089-134686-0024.flac,12,40,9,False,2,3.8389995098114014
1089-134686-0024.flac,12,60,5,True,5,3.3267834186553955
1089-134686-0024.flac,12,60,5,True,3,3.422028064727783
1089-134686-0024.flac,12,40,9,False,3,3.8370440006256104
1089-134686-0024.flac,12,60,5,True,10,2.270936965942383
1089-134686-0024.flac,12,40,9,False,0,4.124577045440674
1089-134686-0024.flac,12,60,5,False,1,3.785223960876465
1089-134686-0024.flac,12,60,5,False,3,3.359990119934082
1089-134686-0024.flac,12,60,5,False,2,3.683306932449341
1089-134686-0024.flac,12,60,5,False,5,3.2347207069396973
1089-134686-0024.flac,12,40,9,True,7,3.01621675491333
1089-134686-0024.flac,12,60,5,False,7,2.646629571914673
1089-134686-0024.flac,12,40,9,True,10,2.182288646697998
1089-134686-0024.flac,12,60,5,True,7,2.706735134124756
1089-134686-0024.flac,12,60,5,True,0,3.8796610832214355
1089-134686-0024.flac,12,60,9,True,0,4.127638816833496
1089-134686-0024.flac,12,60,9,True,2,3.8848607540130615
1089-134686-0024.flac,12,60,9,True,3,3.54887056350708
1089-134686-0024.flac,12,60,9,True,7,2.8081865310668945
1089-134686-0024.flac,12,60,9,True,10,2.366948127746582
1089-134686-0024.flac,12,60,5,False,0,3.909263849258423
1089-134686-0024.flac,12,60,9,False,1,3.882058620452881
1089-134686-0024.flac,12,60,5,False,10,2.2449724674224854
1089-134686-0024.flac,16,20,5,True,0,4.237667083740234
1089-134686-0024.flac,12,60,9,False,3,3.454648494720459
1089-134686-0024.flac,16,20,5,True,1,3.801870346069336
1089-134686-0024.flac,12,60,9,True,1,3.983677387237549
1089-134686-0024.flac,16,20,5,True,2,3.7083046436309814
1089-134686-0024.flac,12,60,9,False,2,3.783778429031372
1089-134686-0024.flac,12,60,9,False,0,4.038553714752197
1089-134686-0024.flac,16,20,5,True,3,3.5113422870635986
1089-134686-0024.flac,16,20,5,True,10,2.2748944759368896
1089-134686-0024.flac,12,60,9,True,5,3.44681715965271
1089-134686-0024.flac,12,60,9,False,7,2.697004556655884
1089-134686-0024.flac,16,20,5,False,1,3.823284149169922
1089-134686-0024.flac,12,60,9,False,10,2.315075397491455
1089-134686-0024.flac,16,20,5,False,3,3.4454610347747803
1089-134686-0024.flac,16,20,5,False,5,3.1043426990509033
1089-134686-0024.flac,16,20,5,False,7,2.612229585647583
1089-134686-0024.flac,12,60,9,False,5,3.3579392433166504
1089-134686-0024.flac,16,20,5,False,2,3.7108259201049805
1089-134686-0024.flac,16,20,5,True,5,3.1853089332580566
1089-134686-0024.flac,16,20,5,False,0,4.254972457885742
1089-134686-0024.flac,16,20,9,True,1,3.769261598587036
1089-134686-0024.flac,16,20,9,True,0,4.334454536437988
1089-134686-0024.flac,16,20,5,True,7,2.6622865200042725
1089-134686-0024.flac,16,20,9,True,10,2.2380995750427246
1089-134686-0024.flac,16,20,9,True,7,2.667799234390259
1089-134686-0024.flac,16,20,9,False,0,4.360569000244141
1089-134686-0024.flac,16,20,9,False,2,3.64302921295166
1089-134686-0024.flac,16,20,9,False,1,3.801506996154785
1089-134686-0024.flac,16,20,9,False,5,3.0681536197662354
1089-134686-0024.flac,16,20,9,True,2,3.613370418548584
1089-134686-0024.flac,16,20,5,False,10,2.1560325622558594
1089-134686-0024.flac,16,20,9,True,3,3.4129748344421387
1089-134686-0024.flac,16,40,5,True,3,4.032592296600342
1089-134686-0024.flac,16,40,5,True,1,4.180891990661621
1089-134686-0024.flac,16,40,5,True,2,4.029939651489258
1089-134686-0024.flac,16,20,9,True,5,3.1143946647644043
1089-134686-0024.flac,16,40,5,True,7,2.996523380279541
1089-134686-0024.flac,16,40,5,True,10,2.2381839752197266
1089-134686-0024.flac,16,40,5,False,0,4.282543659210205
1089-134686-0024.flac,16,40,5,False,1,4.193216323852539
1089-134686-0024.flac,16,40,5,False,5,3.5445713996887207
1089-134686-0024.flac,16,20,9,False,7,2.588878631591797
1089-134686-0024.flac,16,40,5,True,0,4.2714924812316895
1089-134686-0024.flac,16,40,5,False,10,2.2097344398498535
1089-134686-0024.flac,16,40,5,False,7,2.9852652549743652
1089-134686-0024.flac,16,40,9,True,0,4.37833833694458
1089-134686-0024.flac,16,20,9,False,3,3.423072576522827
1089-134686-0024.flac,16,40,9,True,2,4.077341556549072
1089-134686-0024.flac,16,40,9,True,3,4.048116207122803
1089-134686-0024.flac,16,40,9,True,7,3.1395375728607178
1089-134686-0024.flac,16,40,9,True,5,3.776074171066284
1089-134686-0024.flac,16,20,9,False,10,2.1598591804504395
1089-134686-0024.flac,16,40,9,False,0,4.372111797332764
1089-134686-0024.flac,16,40,9,False,2,4.10420036315918
1089-134686-0024.flac,16,40,9,False,3,4.075973987579346
1089-134686-0024.flac,16,40,9,False,5,3.745617628097534
1089-134686-0024.flac,16,40,5,False,3,4.01167631149292
1089-134686-0024.flac,16,40,9,False,10,2.2159507274627686
1089-134686-0024.flac,16,40,5,True,5,3.560483694076538
1089-134686-0024.flac,16,60,5,True,0,4.257600784301758
1089-134686-0024.flac,16,60,5,True,1,4.198359966278076
1089-134686-0024.flac,16,60,5,True,2,4.065567493438721
1089-134686-0024.flac,16,40,5,False,2,4.027181625366211
1089-134686-0024.flac,16,60,5,True,5,3.62178635597229
1089-134686-0024.flac,16,60,5,True,10,2.4071881771087646
1089-134686-0024.flac,16,40,9,True,10,2.2643001079559326
1089-134686-0024.flac,16,60,5,False,0,4.269887924194336
1089-134686-0024.flac,16,60,5,False,2,4.009002685546875
1089-134686-0024.flac,16,60,5,False,3,3.696280002593994
1089-134686-0024.flac,16,40,9,True,1,4.214846611022949
1089-134686-0024.flac,16,60,5,False,10,2.3945744037628174
1089-134686-0024.flac,16,60,5,False,5,3.5600619316101074
1089-134686-0024.flac,16,60,5,True,7,2.904310941696167
1089-134686-0024.flac,16,60,9,True,1,4.206457614898682
1089-134686-0024.flac,16,40,9,False,1,4.23879337310791
1089-134686-0024.flac,16,60,5,True,3,3.7344398498535156
1089-134686-0024.flac,16,60,9,True,3,3.7827908992767334
1089-134686-0024.flac,16,60,9,True,2,4.1026930809021
1089-134686-0024.flac,16,60,5,False,7,2.855222463607788
1089-134686-0024.flac,16,60,9,True,10,2.4235057830810547
1089-134686-0024.flac,16,60,9,True,5,3.6328773498535156
1089-134686-0024.flac,16,40,9,False,7,3.1363158226013184
1089-134686-0024.flac,16,60,9,True,7,2.8985977172851562
1089-134686-0024.flac,16,60,5,False,1,4.152273654937744
1089-134686-0024.flac,16,60,9,False,3,3.730374574661255
1089-134686-0024.flac,24,20,5,True,0,4.206007480621338
1089-134686-0024.flac,16,60,9,False,0,4.347761631011963
1089-134686-0024.flac,24,20,5,True,2,3.5126733779907227
1089-134686-0024.flac,16,60,9,False,7,2.8955869674682617
1089-134686-0024.flac,16,60,9,True,0,4.3712921142578125
1089-134686-0024.flac,24,20,5,True,5,3.0011603832244873
1089-134686-0024.flac,24,20,5,True,7,2.6217212677001953
1089-134686-0024.flac,24,20,5,True,10,2.2790780067443848
1089-134686-0024.flac,24,20,5,False,1,3.6156678199768066
1089-134686-0024.flac,24,20,5,False,0,4.288949489593506
1089-134686-0024.flac,24,20,5,False,2,3.4823248386383057
1089-134686-0024.flac,24,20,5,False,3,3.2777299880981445
1089-134686-0024.flac,16,60,9,False,1,4.200131893157959
1089-134686-0024.flac,24,20,5,True,1,3.64046311378479
1089-134686-0024.flac,24,20,5,False,5,2.941413402557373
1089-134686-0024.flac,16,60,9,False,2,4.08552885055542
1089-134686-0024.flac,24,20,5,True,3,3.3151822090148926
1089-134686-0024.flac,24,20,9,True,0,4.509862899780273
1089-134686-0024.flac,24,20,5,False,7,2.5423355102539062
1089-134686-0024.flac,16,60,9,False,10,2.4059393405914307
1089-134686-0024.flac,24,20,9,True,3,3.558283567428589
1089-134686-0024.flac,24,20,9,True,2,3.7053678035736084
1089-134686-0024.flac,24,20,9,True,5,3.2140755653381348
1089-134686-0024.flac,24,20,9,True,1,3.9021685123443604
1089-134686-0024.flac,24,20,9,True,7,2.736826181411743
1089-134686-0024.flac,16,60,9,False,5,3.556809902191162
1089-134686-0024.flac,24,20,5,False,10,2.1466920375823975
1089-134686-0024.flac,24,20,9,False,1,3.908036947250366
1089-134686-0024.flac,24,20,9,False,2,3.718015670776367
1089-134686-0024.flac,24,40,5,True,0,4.206007480621338
1089-134686-0024.flac,24,40,5,True,1,4.114870071411133
1089-134686-0024.flac,24,40,5,True,2,3.9097964763641357
1089-134686-0024.flac,24,40,5,True,5,3.5316073894500732
1089-134686-0024.flac,24,20,9,False,3,3.5137484073638916
1089-134686-0024.flac,24,20,9,False,0,4.517766952514648
1089-134686-0024.flac,24,40,5,True,3,3.881741523742676
1089-134686-0024.flac,24,20,9,True,10,2.3011481761932373
1089-134686-0024.flac,24,40,5,True,7,3.1417462825775146
1089-134686-0024.flac,24,40,5,False,2,4.107048511505127
1089-134686-0024.flac,24,40,5,False,0,4.288949489593506
1089-134686-0024.flac,24,20,9,False,5,3.15873384475708
1089-134686-0024.flac,24,20,9,False,7,2.6649105548858643
1089-134686-0024.flac,24,40,5,False,5,3.6029486656188965
1089-134686-0024.flac,24,40,5,False,1,4.213508605957031
1089-134686-0024.flac,24,20,9,False,10,2.2452967166900635
1089-134686-0024.flac,24,40,5,True,10,2.312551736831665
1089-134686-0024.flac,24,40,9,True,0,4.523830890655518
1089-134686-0024.flac,24,40,9,True,1,4.360274791717529
1089-134686-0024.flac,24,40,5,False,3,4.073147773742676
1089-134686-0024.flac,24,40,5,False,7,3.2109460830688477
1089-134686-0024.flac,24,40,5,False,10,2.2726547718048096
1089-134686-0024.flac,24,40,9,True,5,3.8379650115966797
1089-134686-0024.flac,24,40,9,True,7,3.195190191268921
1089-134686-0024.flac,24,40,9,True,2,4.181827545166016
1089-134686-0024.flac,24,40,9,False,2,4.187867641448975
1089-134686-0024.flac,24,40,9,True,10,2.2459781169891357
1089-134686-0024.flac,24,60,5,True,0,4.206007480621338
1089-134686-0024.flac,24,40,9,False,5,3.848449468612671
1089-134686-0024.flac,24,40,9,True,3,4.139811992645264
1089-134686-0024.flac,24,40,9,False,1,4.3407487869262695
1089-134686-0024.flac,24,60,5,True,3,3.7503254413604736
1089-134686-0024.flac,24,40,9,False,10,2.264122486114502
1089-134686-0024.flac,24,60,5,True,5,3.653543472290039
1089-134686-0024.flac,24,60,5,True,1,4.17435884475708
1089-134686-0024.flac,24,40,9,False,0,4.527911186218262
1089-134686-0024.flac,24,60,5,False,2,4.073700904846191
1089-134686-0024.flac,24,60,5,False,7,2.7487282752990723
1089-134686-0024.flac,24,60,5,False,10,2.4216716289520264
1089-134686-0024.flac,24,40,9,False,7,3.1933517456054688
1089-134686-0024.flac,24,60,5,True,7,2.8593499660491943
1089-134686-0024.flac,24,60,9,True,0,4.522000789642334
1089-134686-0024.flac,24,60,9,True,1,4.321070194244385
1089-134686-0024.flac,24,60,5,False,0,4.288949489593506
1089-134686-0024.flac,24,60,5,True,2,4.0097551345825195
1089-134686-0024.flac,24,60,5,True,10,2.5410189628601074
1089-134686-0024.flac,24,60,9,True,2,4.195013999938965
1089-134686-0024.flac,24,60,9,True,3,3.860393762588501
1089-134686-0024.flac,24,60,5,False,1,4.25192403793335
1089-134686-0024.flac,24,60,9,True,5,3.687323570251465
1089-134686-0024.flac,24,40,9,False,3,4.1545915603637695
1089-134686-0024.flac,24,60,5,False,3,3.813279151916504
1089-134686-0024.flac,32,20,5,True,0,4.429592132568359
1089-134686-0024.flac,24,60,9,False,1,4.313033103942871
1089-134686-0024.flac,24,60,5,False,5,3.674497127532959
1089-134686-0024.flac,32,20,5,True,1,3.845881938934326
1089-134686-0024.flac,24,60,9,False,5,3.6748909950256348
